year month day hour T01 T02 T03 T04 T05 T06 T07 T08 T09 T10 T11 T12 T13 T14 T15 T16
2015 3 14 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 14 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 14 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 14 21 NA 4080 6960 6960 6480 NA 7920 NA 8160 NA 8400 NA 8520 NA NA NA
2015 3 14 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 14 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 9 NA 4080 4080 4320 4200 NA 5880 NA 5880 NA 5880 NA 5640 NA NA NA
2015 3 15 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 13 NA 4080 4320 4800 4320 NA 6120 NA 6720 NA 6000 NA 5280 NA NA NA
2015 3 15 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 17 NA 4080 5280 5520 4920 NA 6720 NA 7800 NA 8400 NA 7920 NA NA NA
2015 3 15 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 21 NA 4080 8760 9480 8880 NA 10320 NA 11400 NA 11640 NA 11760 NA NA NA
2015 3 15 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 15 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 9 NA 4080 6960 7440 6240 NA 7680 NA 9360 NA 9240 NA 8040 NA NA NA
2015 3 16 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 13 NA 4080 3600 3720 3120 NA 3600 NA 3840 NA 3360 NA 3000 NA NA NA
2015 3 16 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 17 NA 4080 1800 1920 1560 NA 2160 NA 2880 NA 3360 NA 3240 NA NA NA
2015 3 16 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 21 NA 4080 5400 5640 4680 NA 6360 NA 7200 NA 7080 NA 5280 NA NA NA
2015 3 16 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 16 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 9 NA 4080 2400 2280 1800 NA 2160 NA 2160 NA 2400 NA 2880 NA NA NA
2015 3 17 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 13 NA 4080 600 600 480 NA 720 NA 1320 NA 1200 NA 1320 NA NA NA
2015 3 17 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 17 NA 4080 720 840 720 NA 960 NA 1320 NA 1200 NA 1200 NA NA NA
2015 3 17 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 21 NA 4080 720 840 600 NA 840 NA 960 NA 1080 NA 1080 NA NA NA
2015 3 17 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 17 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 9 NA 4080 1440 1560 1200 1320 1080 NA 1320 NA 1560 NA 1680 NA NA NA
2015 3 18 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 13 NA 4080 1560 1560 1320 1560 1440 NA 1680 NA 1920 1920 1680 NA NA NA
2015 3 18 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 17 NA 600 1080 960 960 1200 1080 NA NA NA 1080 1200 1080 NA NA NA
2015 3 18 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 21 NA 840 1440 1680 1440 1680 1560 NA NA NA 1800 1800 1920 NA NA NA
2015 3 18 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 18 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 9 NA 480 1200 1440 1440 1800 1680 NA NA NA 1680 1680 1800 NA NA NA
2015 3 19 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 13 NA 1080 1680 1800 1680 1920 1800 NA NA NA 1440 1560 1680 NA NA NA
2015 3 19 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 17 NA 480 720 720 600 840 720 NA NA NA 840 960 960 NA NA NA
2015 3 19 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 21 NA 480 1440 1800 1440 2160 2040 NA NA NA 2880 2880 2760 NA NA NA
2015 3 19 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 19 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 9 NA 840 2760 3600 3360 4320 3960 NA NA NA 4200 3960 3720 NA NA NA
2015 3 20 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 13 NA 3480 6120 6720 5760 7560 7680 NA 6960 NA 6120 6000 6000 NA NA NA
2015 3 20 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 17 NA 4200 5760 5880 4680 5640 5880 NA 6480 NA 5400 5400 5400 NA NA NA
2015 3 20 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 21 NA 1800 3720 4440 3960 5280 5160 NA 6360 NA 6840 6480 6480 NA NA NA
2015 3 20 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 20 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 9 NA 2280 3960 4320 3360 4560 4320 NA 5040 NA 5040 4440 4440 NA NA NA
2015 3 21 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 13 NA 2040 3600 3960 3120 3720 3480 NA 4680 NA 5160 5040 4800 NA NA NA
2015 3 21 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 17 NA 1320 2040 2160 1800 2400 2640 NA 3240 NA 3240 3600 3600 NA NA NA
2015 3 21 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 21 NA 1080 1680 1920 1560 2160 2040 NA 2280 NA 2280 2160 2040 NA NA NA
2015 3 21 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 21 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 9 NA 7440 9960 9840 8040 10320 10800 NA 10320 NA 9360 NA 8880 NA NA NA
2015 3 22 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 13 NA 4680 7080 9720 8400 9840 9600 NA 8280 NA 6960 NA 6360 NA NA NA
2015 3 22 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 17 NA 3840 5520 6480 5760 8040 8520 NA 8760 NA 7800 NA 7800 NA NA NA
2015 3 22 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 21 NA 3600 5280 5880 4920 6120 6360 NA 7320 NA 7080 NA 6360 NA NA NA
2015 3 22 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 22 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 9 NA 1320 2040 2400 1920 2400 2520 NA 3120 NA 2760 NA 2640 NA NA NA
2015 3 23 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 13 NA 960 2160 2400 1920 2400 2520 NA 3000 NA 3360 NA 2760 NA NA NA
2015 3 23 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 17 NA 1200 1800 1920 1560 2040 2040 NA 2640 NA 2880 NA 2760 NA NA NA
2015 3 23 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 21 NA 720 1200 1440 1080 1560 1800 NA 2400 NA 2400 NA 1920 NA NA NA
2015 3 23 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 23 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 9 NA 1440 2040 2160 1680 2160 2040 NA 2160 NA 1920 NA 1560 NA NA NA
2015 3 24 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 13 NA 3360 5640 6480 5400 6120 6120 NA 6240 NA 6840 NA NA NA NA NA
2015 3 24 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 17 NA 4440 6600 7200 6120 8160 8640 NA 9480 NA 9840 NA 11520 NA NA NA
2015 3 24 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 21 NA 3360 4560 4440 2880 3360 3360 NA 4080 NA 4200 NA 4680 NA NA NA
2015 3 24 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 24 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 9 NA 3720 5040 5400 4440 6000 6120 NA 6240 NA 7080 NA 7920 NA NA NA
2015 3 25 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 13 NA 2520 4080 4440 3480 5280 5760 NA 6240 NA 6240 NA 5880 NA NA NA
2015 3 25 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 17 NA 5520 6840 7320 5880 NA 7680 NA 7200 NA 7080 NA 6840 NA NA NA
2015 3 25 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 25 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 9 NA 3720 4800 5040 4320 5640 5760 NA NA NA NA NA NA NA NA NA
2015 3 26 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 13 NA NA 1680 2160 NA NA 2640 NA 3360 NA 3960 4560 4440 NA NA NA
2015 3 26 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 17 NA NA 3840 4320 NA NA 5040 NA NA NA NA NA NA NA NA NA
2015 3 26 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 21 NA NA 3000 3360 NA NA 4440 NA NA NA NA NA NA NA NA NA
2015 3 26 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 26 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 9 NA NA 3600 3720 NA NA 4800 NA NA NA NA NA NA NA NA NA
2015 3 27 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 17 NA 1680 2520 2640 2160 2880 2880 NA 3120 NA 3360 3000 3240 NA NA NA
2015 3 27 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 21 NA 2160 2760 3000 2640 3600 3600 NA 3600 NA 3840 3840 4080 NA NA NA
2015 3 27 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 3 27 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
